ball_x,ball_y,ball_owned_team,player_0_x,player_0_y,reward,done,source_file
0.13174766302108765,-0.019062310457229614,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.14758813381195068,-0.04010516032576561,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.16213275492191315,-0.060767654329538345,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.17548204958438873,-0.08106508105993271,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.18772728741168976,-0.10101279616355896,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.19895116984844208,-0.12062611430883408,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.2082923948764801,-0.13846184313297272,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.2087923288345337,-0.14301957190036774,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.20927537977695465,-0.1475522667169571,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.20974265038967133,-0.15206165611743927,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.21019428968429565,-0.15654881298542023,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.2102794498205185,-0.16010472178459167,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.2105928361415863,-0.16342617571353912,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.21218229830265045,-0.16674737632274628,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.21376216411590576,-0.1700543314218521,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.21513217687606812,-0.1729857474565506,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.2215910702943802,-0.17563770711421967,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.22927649319171906,-0.1782153844833374,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.23632431030273438,-0.18059706687927246,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.2431916445493698,-0.1829216033220291,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.24969244003295898,-0.18512673676013947,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.25642719864845276,-0.187533900141716,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.26747825741767883,-0.1924709677696228,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.27808600664138794,-0.1972028911113739,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.28786197304725647,-0.20155130326747894,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.29709306359291077,-0.20565557479858398,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.3054761290550232,-0.2129213660955429,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.313604474067688,-0.22088806331157684,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.32116928696632385,-0.2282121479511261,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.32829877734184265,-0.23507508635520935,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.33503806591033936,-0.2415589988231659,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.34139978885650635,-0.24767962098121643,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.34740015864372253,-0.2534526288509369,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.35358938574790955,-0.25946420431137085,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.36160150170326233,-0.2674509286880493,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.3693373203277588,-0.2751605808734894,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.37646767497062683,-0.28226515650749207,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.3831979036331177,-0.28897055983543396,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.39006486535072327,-0.2945166826248169,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.39840978384017944,-0.2966476380825043,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.40621963143348694,-0.29868757724761963,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.4136316776275635,-0.3006247878074646,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.42063748836517334,-0.302455872297287,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.42934584617614746,-0.3033149242401123,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.43888336420059204,-0.3035792410373688,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.4478462338447571,-0.3038366138935089,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.4563305675983429,-0.3040802478790283,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.4643400013446808,-0.3043102025985718,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.471887469291687,-0.3045269250869751,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.4796770513057709,-0.30295348167419434,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.49267593026161194,-0.2856118679046631,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.5045297145843506,-0.26845672726631165,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.5153174996376038,-0.25148630142211914,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.5251101851463318,-0.23469765484333038,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.5339706540107727,-0.21808715164661407,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.5415655374526978,-0.20244821906089783,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.5479138493537903,-0.18820957839488983,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.5599436163902283,-0.1883404701948166,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.573354184627533,-0.19195590913295746,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.5866376161575317,-0.19548386335372925,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.5993540287017822,-0.19884826242923737,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6109062433242798,-0.20196497440338135,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6223545074462891,-0.20502592623233795,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6329496502876282,-0.20789897441864014,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.638080894947052,-0.21334072947502136,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6418494582176208,-0.21932031214237213,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6453763246536255,-0.2247881293296814,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6487604379653931,-0.23001360893249512,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6519777178764343,-0.234979510307312,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6550208926200867,-0.23967669904232025,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6625354886054993,-0.24141407012939453,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6705722212791443,-0.24242766201496124,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6781519651412964,-0.24339157342910767,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6853078603744507,-0.24430160224437714,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6937007308006287,-0.2451074868440628,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.702629029750824,-0.24583196640014648,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7110334038734436,-0.24651500582695007,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7189855575561523,-0.24716131389141083,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7318413257598877,-0.24912533164024353,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7449356317520142,-0.25118279457092285,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7569255828857422,-0.25305452942848206,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7682429552078247,-0.2548182010650635,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7789556384086609,-0.25648757815361023,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7890706062316895,-0.25806382298469543,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7986134886741638,-0.25955086946487427,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.8055203557014465,-0.26131197810173035,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.8120096325874329,-0.26296266913414,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.8181198835372925,-0.2645169198513031,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.821418285369873,-0.2655959129333496,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.8210761547088623,-0.2659660875797272,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.8208815455436707,-0.2661765515804291,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.8208318948745728,-0.2662302553653717,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.8208318948745728,-0.2662302553653717,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.8208318948745728,-0.2662302553653717,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.8188952207565308,-0.2658240497112274,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7997562885284424,-0.2617512345314026,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7810057401657104,-0.25765928626060486,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7626115679740906,-0.2535483241081238,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7445461750030518,-0.24941805005073547,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7267866134643555,-0.24526762962341309,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7096140384674072,-0.241166353225708,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7082012295722961,-0.2338019460439682,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7258897423744202,-0.22078853845596313,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7429377436637878,-0.20792502164840698,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7593944072723389,-0.19519749283790588,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7753037214279175,-0.18259301781654358,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7905082106590271,-0.17025725543498993,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.8008732795715332,-0.16060349345207214,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.8005967140197754,-0.15550874173641205,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.8002840280532837,-0.15064115822315216,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7999202013015747,-0.14611749351024628,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7995418906211853,-0.14181770384311676,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7991745471954346,-0.1377483606338501,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7988284826278687,-0.1339150220155716,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7913304567337036,-0.12972639501094818,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.781059205532074,-0.12542741000652313,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7717161774635315,-0.1214594841003418,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7629455327987671,-0.11772048473358154,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7546417117118835,-0.11418049782514572,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7439745664596558,-0.11109130829572678,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7294328808784485,-0.10847841948270798,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7155426144599915,-0.10596656054258347,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7027360796928406,-0.10362107306718826,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6906660199165344,-0.10140243172645569,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6792402863502502,-0.099302276968956,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6684498190879822,-0.0973188504576683,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6615651845932007,-0.09643866121768951,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6623616218566895,-0.09772686660289764,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6630250215530396,-0.09882398694753647,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.663580060005188,-0.09974183142185211,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6640276908874512,-0.10048198699951172,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6643685102462769,-0.10104577243328094,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6646033525466919,-0.1014341488480568,0,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6667795181274414,-0.10133549571037292,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.6867681741714478,-0.09825573861598969,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7063063979148865,-0.09494036436080933,-1,-0.8294789791107178,0.0001056181063177064,0,,episode_done_20251104-183709761877.dump
0.7280704379081726,-0.09889226406812668,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.7280704379081726,-0.09889226406812668,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.7280704379081726,-0.09889226406812668,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.7280704379081726,-0.09889226406812668,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.7280704379081726,-0.09889226406812668,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.7280704379081726,-0.09889226406812668,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.7139080166816711,-0.09774762392044067,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.6457736492156982,-0.09221828728914261,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.5817173719406128,-0.08698178082704544,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.5212792754173279,-0.08200259506702423,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.46406641602516174,-0.07725118845701218,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.409741073846817,-0.07270277291536331,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.35801106691360474,-0.06833632290363312,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.3086223900318146,-0.06413388252258301,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.2613533139228821,-0.060080043971538544,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.2160097062587738,-0.056161440908908844,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.17242100834846497,-0.05236644670367241,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.13043710589408875,-0.048684898763895035,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.08992555737495422,-0.045107871294021606,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.05076931416988373,-0.04162751883268356,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
0.012864786200225353,-0.03823690861463547,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.02387978509068489,-0.03492990881204605,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.05954580381512642,-0.03170108050107956,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.0942055806517601,-0.028545603156089783,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.1279233694076538,-0.025459174066781998,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.16075637936592102,-0.022437965497374535,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.19275566935539246,-0.0194785688072443,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.22396686673164368,-0.01657791994512081,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.2544308006763458,-0.013733282685279846,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.28418412804603577,-0.010942194610834122,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.313260018825531,-0.008202428929507732,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.3416886031627655,-0.005511963739991188,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.3694971799850464,-0.0028689601458609104,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.3967108428478241,-0.00027172904810868204,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.42335283756256104,0.00228128838352859,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.4494447112083435,0.004791540559381247,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.45328617095947266,0.0027224591467529535,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.4516531825065613,-0.0004643566790036857,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.4500286281108856,-0.0036257198080420494,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.4488794505596161,-0.006097349803894758,0,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.44793325662612915,-0.00827669259160757,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.4469909071922302,-0.010447787120938301,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.44605156779289246,-0.012611916288733482,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.44511494040489197,-0.014769850298762321,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.4441811740398407,-0.016921041533350945,-1,-0.9908088445663452,-0.0,0,,episode_done_20251104-183709761877.dump
-0.4432511627674103,-0.01906341314315796,-1,-0.9907427430152893,-1.7973751482713851e-06,0,,episode_done_20251104-183709761877.dump
-0.44232624769210815,-0.021193651482462883,0,-0.9875228404998779,-0.00010439792094985023,0,,episode_done_20251104-183709761877.dump
-0.441428542137146,-0.023274855688214302,0,-0.9823041558265686,-0.0003167445829603821,0,,episode_done_20251104-183709761877.dump
-0.41657012701034546,-0.020487798377871513,-1,-0.9755260348320007,-0.000627784407697618,0,,episode_done_20251104-183709761877.dump
-0.38996243476867676,-0.016732797026634216,-1,-0.9673141241073608,-0.0008553132065571845,0,,episode_done_20251104-183709761877.dump
-0.3642539083957672,-0.012566485442221165,-1,-0.9580681324005127,-0.0009154718136414886,0,,episode_done_20251104-183709761877.dump
-0.33938223123550415,-0.00802849791944027,-1,-0.9484317898750305,-0.0008930517942644656,0,,episode_done_20251104-183709761877.dump
-0.3152908384799957,-0.0031528580002486706,-1,-0.9378504753112793,-0.0008468977175652981,0,,episode_done_20251104-183709761877.dump
-0.2919289171695709,0.0020313814748078585,-1,-0.9264485836029053,-0.0007795986020937562,0,,episode_done_20251104-183709761877.dump
-0.2692509591579437,0.007499586790800095,-1,-0.9143487215042114,-0.0007002551574259996,0,,episode_done_20251104-183709761877.dump
-0.24721664190292358,0.013231020420789719,-1,-0.9017119407653809,-0.0006076518911868334,0,,episode_done_20251104-183709761877.dump
-0.22579032182693481,0.019208360463380814,-1,-0.8886693716049194,-0.0005077811074443161,0,,episode_done_20251104-183709761877.dump
